time,ts,count
2013-07-26 22:00:00,1374876000,14
2013-07-26 23:00:00,1374879600,20
2013-07-27 00:00:00,1374883200,28
2013-07-27 01:00:00,1374886800,17
2013-07-27 02:00:00,1374890400,12
2013-07-27 03:00:00,1374894000,20
2013-07-27 04:00:00,1374897600,10
2013-07-27 05:00:00,1374901200,22
2013-07-27 06:00:00,1374904800,2
2013-07-27 07:00:00,1374908400,7
2013-07-27 08:00:00,1374912000,12
2013-07-27 09:00:00,1374915600,12
2013-07-27 10:00:00,1374919200,4
2013-07-27 11:00:00,1374922800,3
2013-07-27 12:00:00,1374926400,10
2013-07-27 13:00:00,1374930000,12
2013-07-27 14:00:00,1374933600,10
2013-07-27 15:00:00,1374937200,11
2013-07-27 16:00:00,1374940800,12
2013-07-27 17:00:00,1374944400,4
2013-07-27 18:00:00,1374948000,23
2013-07-27 19:00:00,1374951600,15
2013-07-27 20:00:00,1374955200,12
2013-07-27 21:00:00,1374958800,5
2013-07-27 22:00:00,1374962400,2
2013-07-27 23:00:00,1374966000,5
2013-07-28 00:00:00,1374969600,9
2013-07-28 01:00:00,1374973200,27
2013-07-28 02:00:00,1374976800,24
2013-07-28 03:00:00,1374980400,25
2013-07-28 04:00:00,1374984000,24
2013-07-28 05:00:00,1374987600,4
2013-07-28 06:00:00,1374991200,9
2013-07-28 07:00:00,1374994800,3
2013-07-28 08:00:00,1374998400,5
2013-07-28 09:00:00,1375002000,5
2013-07-28 10:00:00,1375005600,4
2013-07-28 11:00:00,1375009200,5
2013-07-28 12:00:00,1375012800,2
2013-07-28 13:00:00,1375016400,13
2013-07-28 14:00:00,1375020000,28
2013-07-28 15:00:00,1375023600,2
2013-07-28 16:00:00,1375027200,10
2013-07-28 17:00:00,1375030800,11
2013-07-28 18:00:00,1375034400,23
2013-07-28 19:00:00,1375038000,26
2013-07-28 20:00:00,1375041600,13
2013-07-28 21:00:00,1375045200,12
2013-07-28 22:00:00,1375048800,5
2013-07-28 23:00:00,1375052400,19
2013-07-29 00:00:00,1375056000,12
2013-07-29 01:00:00,1375059600,29
2013-07-29 02:00:00,1375063200,39
2013-07-29 03:00:00,1375066800,35
2013-07-29 04:00:00,1375070400,10
2013-07-29 05:00:00,1375074000,15
2013-07-29 06:00:00,1375077600,11
2013-07-29 07:00:00,1375081200,3
2013-07-29 08:00:00,1375084800,7
2013-07-29 09:00:00,1375088400,5
2013-07-29 10:00:00,1375092000,9
2013-07-29 11:00:00,1375095600,12
2013-07-29 12:00:00,1375099200,2

